Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
1997-04-01 00:00:00,2,1,0.7213114754098361,0.589041095890411,15376.0,20562.0,20562.0,Cleveland Cavaliers,New York Knicks,0,3.0,Tuesday,April,0,18836.0
1997-04-01 00:00:00,4,5,0.6440677966101694,0.7246376811594203,15102.0,20533.0,18502.0,Dallas Mavericks,Detroit Pistons,0,2.0,Tuesday,April,0,15291.0
1997-04-01 00:00:00,8,9,0.8709677419354839,0.6829268292682927,23854.0,18263.0,24544.0,Chicago Bulls,Boston Celtics,0,5.0,Tuesday,April,0,23906.0
1997-04-01 00:00:00,10,5,0.6666666666666666,0.42857142857142855,8230.0,19951.0,17171.0,Denver Nuggets,Houston Rockets,0,4.0,Tuesday,April,0,13341.0
1997-04-02 00:00:00,2,4,0.3442622950819672,0.19117647058823528,15227.0,20214.0,21061.0,Philadelphia 76ers,Toronto Raptors,0,2.0,Wednesday,April,0,13769.0
1997-04-02 00:00:00,10,7,0.459016393442623,0.726027397260274,19023.0,15392.0,19023.0,Phoenix Suns,Houston Rockets,0,5.0,Wednesday,April,0,19023.0
1997-04-02 00:00:00,5,8,0.65,0.6081081081081081,17505.0,0.0,17505.0,Los Angeles Lakers,Denver Nuggets,0,3.0,Wednesday,April,0,17141.0
1997-04-02 00:00:00,4,4,0.27419354838709675,0.6625,16792.0,18797.0,37058.0,San Antonio Spurs,Detroit Pistons,0,2.0,Wednesday,April,0,14489.0
1997-04-02 00:00:00,1,8,0.5,0.5714285714285714,17979.0,18624.0,18624.0,Boston Celtics,Cleveland Cavaliers,0,2.0,Wednesday,April,0,15721.0
1997-04-02 00:00:00,10,2,0.7377049180327869,0.6625,19911.0,19637.0,19911.0,Utah Jazz,Sacramento Kings,0,5.0,Wednesday,April,0,19911.0
1997-04-02 00:00:00,2,1,0.5967741935483871,0.7,24042.0,24042.0,24042.0,Charlotte Hornets,Atlanta Hawks,0,3.0,Wednesday,April,0,24042.0
1997-04-03 00:00:00,5,1,0.3606557377049181,0.5142857142857142,14498.0,0.0,18748.0,Golden State Warriors,Dallas Mavericks,0,2.0,Thursday,April,0,13669.0
1997-04-03 00:00:00,1,15,0.5409836065573771,0.6829268292682927,17248.0,17461.0,17248.0,Orlando Magic,Los Angeles Clippers,0,1.0,Thursday,April,0,17248.0
1997-04-03 00:00:00,2,4,0.7619047619047619,0.6052631578947368,16289.0,18345.0,16760.0,Indiana Pacers,Miami Heat,0,4.0,Thursday,April,0,14912.0
1997-04-04 00:00:00,1,9,0.492063492063492,0.6829268292682927,23906.0,17877.0,24544.0,Chicago Bulls,Cleveland Cavaliers,0,2.0,Friday,April,1,23955.0
1997-04-04 00:00:00,1,8,0.4262295081967213,0.5714285714285714,15721.0,18624.0,18624.0,Boston Celtics,Los Angeles Clippers,0,2.0,Friday,April,0,16820.0
1997-04-04 00:00:00,4,8,0.2857142857142857,0.6081081081081081,17141.0,17505.0,17505.0,Los Angeles Lakers,San Antonio Spurs,0,3.0,Friday,April,1,17505.0
1997-04-04 00:00:00,7,5,0.4677419354838709,0.42857142857142855,13341.0,19644.0,17171.0,Denver Nuggets,Phoenix Suns,0,5.0,Friday,April,0,12204.0
1997-04-04 00:00:00,10,10,0.390625,0.5142857142857142,17317.0,17317.0,17317.0,Sacramento Kings,Houston Rockets,0,0.0,Friday,April,0,17317.0
1997-04-04 00:00:00,15,2,0.5483870967741935,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Orlando Magic,0,1.0,Friday,April,0,19763.0
1997-04-04 00:00:00,4,4,0.27419354838709675,0.19117647058823528,13769.0,20645.0,21061.0,Philadelphia 76ers,Indiana Pacers,0,3.0,Friday,April,0,18187.0
1997-04-04 00:00:00,4,2,0.639344262295082,0.7179487179487181,14942.0,14476.0,16457.0,Atlanta Hawks,Detroit Pistons,0,3.0,Friday,April,0,16378.0
1997-04-04 00:00:00,1,2,0.59375,0.6621621621621622,21239.0,15010.0,21567.0,Portland Trail Blazers,Milwaukee Bucks,0,3.0,Friday,April,0,21538.0
1997-04-05 00:00:00,2,2,0.7142857142857143,0.7179487179487181,16378.0,13191.0,16457.0,Atlanta Hawks,New York Knicks,0,4.0,Saturday,April,0,16378.0
1997-04-05 00:00:00,4,1,0.2698412698412698,0.7,24042.0,24042.0,24042.0,Charlotte Hornets,Philadelphia 76ers,0,2.0,Saturday,April,0,24042.0
1997-04-05 00:00:00,4,1,0.28125,0.5142857142857142,13669.0,15025.0,18748.0,Golden State Warriors,San Antonio Spurs,0,2.0,Saturday,April,0,13948.0
1997-04-05 00:00:00,2,2,0.3387096774193548,0.4722222222222222,14981.0,0.0,15200.0,Miami Heat,Toronto Raptors,0,2.0,Saturday,April,0,15200.0
1997-04-05 00:00:00,7,2,0.5846153846153846,0.6621621621621622,21538.0,18997.0,21567.0,Portland Trail Blazers,Phoenix Suns,0,2.0,Saturday,April,0,21538.0
1997-04-06 00:00:00,2,1,0.7419354838709677,0.5142857142857142,13948.0,15025.0,18748.0,Golden State Warriors,Utah Jazz,0,5.0,Sunday,April,0,15167.0
1997-04-06 00:00:00,5,8,0.6451612903225806,0.6081081081081081,17505.0,17210.0,17505.0,Los Angeles Lakers,Dallas Mavericks,0,3.0,Sunday,April,0,17364.0
1997-04-06 00:00:00,4,2,0.4761904761904762,0.32857142857142857,19006.0,16174.0,20113.0,Minnesota Timberwolves,Indiana Pacers,0,2.0,Sunday,April,0,18881.0
1997-04-06 00:00:00,9,15,0.5396825396825397,0.6829268292682927,17248.0,17461.0,17248.0,Orlando Magic,Chicago Bulls,0,1.0,Sunday,April,0,17248.0
1997-04-07 00:00:00,2,4,0.7692307692307693,0.7123287671232876,21454.0,15189.0,21454.0,Detroit Pistons,Miami Heat,0,4.0,Monday,April,0,21454.0
1997-04-07 00:00:00,4,9,0.265625,0.6829268292682927,23955.0,18676.0,24544.0,Chicago Bulls,Philadelphia 76ers,0,1.0,Monday,April,0,23618.0
1997-04-07 00:00:00,1,1,0.484375,0.589041095890411,18836.0,20562.0,20562.0,Cleveland Cavaliers,Charlotte Hornets,0,2.0,Monday,April,0,15985.0
1997-04-07 00:00:00,4,2,0.7460317460317459,0.6625,19911.0,19067.0,19911.0,Utah Jazz,San Antonio Spurs,0,5.0,Monday,April,0,19911.0
1997-04-07 00:00:00,2,5,0.5909090909090909,0.42857142857142855,12204.0,19155.0,17171.0,Denver Nuggets,Portland Trail Blazers,0,3.0,Monday,April,0,9047.0
1997-04-08 00:00:00,2,7,0.484375,0.726027397260274,19023.0,15269.0,19023.0,Phoenix Suns,Minnesota Timberwolves,0,5.0,Tuesday,April,0,19023.0
1997-04-08 00:00:00,2,5,0.582089552238806,0.7246376811594203,15291.0,20580.0,18502.0,Dallas Mavericks,Portland Trail Blazers,0,2.0,Tuesday,April,0,13590.0
1997-04-08 00:00:00,8,1,0.6507936507936508,0.5142857142857142,15167.0,15026.0,18748.0,Golden State Warriors,Los Angeles Lakers,0,4.0,Tuesday,April,0,17973.0
1997-04-08 00:00:00,10,1,0.41935483870967744,0.328125,13423.0,19060.0,16144.0,Los Angeles Clippers,Houston Rockets,0,2.0,Tuesday,April,0,16021.0
1997-04-08 00:00:00,15,1,0.546875,0.3188405797101449,18317.0,13746.0,18717.0,Milwaukee Bucks,Orlando Magic,0,2.0,Tuesday,April,0,15799.0
1997-04-08 00:00:00,1,2,0.703125,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Cleveland Cavaliers,0,3.0,Tuesday,April,0,19763.0
1997-04-08 00:00:00,5,4,0.2878787878787879,0.6625,14489.0,18797.0,37058.0,San Antonio Spurs,Denver Nuggets,0,2.0,Tuesday,April,0,13484.0
1997-04-09 00:00:00,8,2,0.75,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Los Angeles Lakers,0,5.0,Wednesday,April,0,19911.0
1997-04-09 00:00:00,2,4,0.26153846153846155,0.19117647058823528,18187.0,20683.0,21061.0,Philadelphia 76ers,Atlanta Hawks,0,0.0,Wednesday,April,0,16549.0
1997-04-09 00:00:00,9,4,0.476923076923077,0.6052631578947368,14912.0,18345.0,16760.0,Indiana Pacers,Chicago Bulls,0,3.0,Wednesday,April,0,16760.0
1997-04-09 00:00:00,8,1,0.6153846153846154,0.7,24042.0,24042.0,24042.0,Charlotte Hornets,Boston Celtics,0,4.0,Wednesday,April,0,24042.0
1997-04-10 00:00:00,15,2,0.3333333333333333,0.19117647058823528,17959.0,19800.0,34104.0,Toronto Raptors,Orlando Magic,0,2.0,Thursday,April,0,20280.0
1997-04-10 00:00:00,2,4,0.2835820895522388,0.6625,13484.0,18581.0,37058.0,San Antonio Spurs,Portland Trail Blazers,0,2.0,Thursday,April,0,13813.0
1997-04-10 00:00:00,7,10,0.38461538461538464,0.5142857142857142,17317.0,17317.0,17317.0,Sacramento Kings,Phoenix Suns,0,0.0,Thursday,April,0,17317.0
1997-04-10 00:00:00,5,1,0.3692307692307693,0.5142857142857142,17973.0,15025.0,18748.0,Golden State Warriors,Denver Nuggets,0,3.0,Thursday,April,0,15930.0
1997-04-10 00:00:00,4,2,0.7727272727272727,0.4722222222222222,15200.0,15008.0,15200.0,Miami Heat,Detroit Pistons,0,5.0,Thursday,April,0,15200.0
1997-04-10 00:00:00,2,1,0.476923076923077,0.328125,16021.0,19060.0,16144.0,Los Angeles Clippers,Minnesota Timberwolves,0,3.0,Thursday,April,0,15283.0
1997-04-10 00:00:00,9,2,0.6923076923076923,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Chicago Bulls,0,2.0,Thursday,April,1,19763.0
1997-04-11 00:00:00,10,2,0.7538461538461538,0.6625,19911.0,19381.0,19911.0,Utah Jazz,Houston Rockets,0,5.0,Friday,April,1,19911.0
1997-04-11 00:00:00,1,10,0.3939393939393939,0.5142857142857142,17317.0,17317.0,17317.0,Sacramento Kings,Golden State Warriors,0,1.0,Friday,April,0,17317.0
1997-04-11 00:00:00,7,8,0.4848484848484849,0.6081081081081081,17364.0,17505.0,17505.0,Los Angeles Lakers,Phoenix Suns,0,4.0,Friday,April,0,17505.0
1997-04-11 00:00:00,4,1,0.2575757575757576,0.3188405797101449,15799.0,15379.0,18717.0,Milwaukee Bucks,Philadelphia 76ers,0,0.0,Friday,April,0,17779.0
1997-04-11 00:00:00,1,4,0.609375,0.7123287671232876,21454.0,16666.0,21454.0,Detroit Pistons,Charlotte Hornets,0,1.0,Friday,April,0,21454.0
1997-04-11 00:00:00,1,8,0.4848484848484849,0.5714285714285714,16820.0,17366.0,18624.0,Boston Celtics,Cleveland Cavaliers,0,2.0,Friday,April,0,15779.0
1997-04-11 00:00:00,2,4,0.4696969696969697,0.6052631578947368,16760.0,18345.0,16760.0,Indiana Pacers,Atlanta Hawks,0,2.0,Friday,April,0,16403.0
1997-04-12 00:00:00,4,2,0.328125,0.19117647058823528,20280.0,19800.0,34104.0,Toronto Raptors,Indiana Pacers,0,2.0,Saturday,April,0,21832.0
1997-04-12 00:00:00,2,2,0.4696969696969697,0.32857142857142857,18881.0,17003.0,20113.0,Minnesota Timberwolves,Atlanta Hawks,0,2.0,Saturday,April,0,18874.0
1997-04-12 00:00:00,8,15,0.5606060606060606,0.6829268292682927,17248.0,18846.0,17248.0,Orlando Magic,Boston Celtics,0,4.0,Saturday,April,0,17248.0
1997-04-12 00:00:00,4,1,0.2537313432835821,0.589041095890411,15985.0,20562.0,20562.0,Cleveland Cavaliers,Philadelphia 76ers,0,0.0,Saturday,April,0,20009.0
1997-04-12 00:00:00,2,2,0.696969696969697,0.4722222222222222,15200.0,15008.0,15200.0,Miami Heat,New York Knicks,0,2.0,Saturday,April,1,15200.0
1997-04-13 00:00:00,9,4,0.6153846153846154,0.7123287671232876,21454.0,21454.0,21454.0,Detroit Pistons,Chicago Bulls,0,1.0,Sunday,April,1,21454.0
1997-04-13 00:00:00,7,1,0.4925373134328358,0.5142857142857142,15930.0,15025.0,18748.0,Golden State Warriors,Phoenix Suns,0,4.0,Sunday,April,0,14944.0
1997-04-13 00:00:00,2,8,0.7424242424242424,0.6081081081081081,17505.0,17505.0,17505.0,Los Angeles Lakers,Utah Jazz,0,4.0,Sunday,April,0,17505.0
1997-04-14 00:00:00,2,4,0.6865671641791045,0.6052631578947368,16403.0,16838.0,16760.0,Indiana Pacers,New York Knicks,0,2.0,Monday,April,1,16264.0
1997-04-14 00:00:00,2,2,0.4776119402985074,0.4722222222222222,15200.0,15008.0,15200.0,Miami Heat,Minnesota Timberwolves,0,2.0,Monday,April,0,14856.0
1997-04-14 00:00:00,4,15,0.5671641791044776,0.6829268292682927,17248.0,19098.0,17248.0,Orlando Magic,Detroit Pistons,0,4.0,Monday,April,0,17248.0
1997-04-14 00:00:00,1,5,0.36764705882352944,0.42857142857142855,9047.0,19821.0,17171.0,Denver Nuggets,Golden State Warriors,0,2.0,Monday,April,0,7514.0
1997-04-14 00:00:00,2,9,0.3230769230769231,0.6829268292682927,23618.0,18676.0,24544.0,Chicago Bulls,Toronto Raptors,0,1.0,Monday,April,0,23896.0
1997-04-14 00:00:00,1,1,0.4852941176470588,0.7,24042.0,22617.0,24042.0,Charlotte Hornets,Cleveland Cavaliers,0,2.0,Monday,April,0,24042.0
1997-04-14 00:00:00,4,10,0.2794117647058824,0.5142857142857142,17317.0,17317.0,17317.0,Sacramento Kings,San Antonio Spurs,0,1.0,Monday,April,0,17317.0
1997-04-14 00:00:00,1,5,0.421875,0.7246376811594203,13590.0,20677.0,18502.0,Dallas Mavericks,Los Angeles Clippers,0,3.0,Monday,April,0,15461.0
1997-04-15 00:00:00,2,7,0.746268656716418,0.726027397260274,19023.0,16759.0,19023.0,Phoenix Suns,Utah Jazz,0,4.0,Tuesday,April,0,19023.0
1997-04-15 00:00:00,2,1,0.3181818181818182,0.3188405797101449,17779.0,13745.0,18717.0,Milwaukee Bucks,Toronto Raptors,0,0.0,Tuesday,April,0,14652.0
1997-04-15 00:00:00,1,10,0.4153846153846154,0.6081081081081081,16285.0,13234.0,16285.0,Houston Rockets,Los Angeles Clippers,0,2.0,Tuesday,April,0,16285.0
1997-04-16 00:00:00,5,2,0.5942028985507246,0.6621621621621622,21538.0,18677.0,21567.0,Portland Trail Blazers,Denver Nuggets,0,3.0,Wednesday,April,0,21448.0
1997-04-16 00:00:00,5,2,0.4705882352941176,0.32857142857142857,18874.0,19538.0,20113.0,Minnesota Timberwolves,Dallas Mavericks,0,2.0,Wednesday,April,0,16444.0
1997-04-16 00:00:00,9,2,0.7536231884057971,0.4722222222222222,14856.0,15008.0,15200.0,Miami Heat,Chicago Bulls,0,3.0,Wednesday,April,1,15200.0
1997-04-16 00:00:00,2,2,0.6911764705882353,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Atlanta Hawks,0,2.0,Wednesday,April,0,19763.0
1997-04-16 00:00:00,15,1,0.5588235294117647,0.589041095890411,20009.0,20562.0,20562.0,Cleveland Cavaliers,Orlando Magic,0,4.0,Wednesday,April,0,16363.0
1997-04-16 00:00:00,1,8,0.6323529411764706,0.5714285714285714,15779.0,18624.0,18624.0,Boston Celtics,Charlotte Hornets,0,5.0,Wednesday,April,0,15930.0
1997-04-16 00:00:00,1,4,0.36764705882352944,0.7123287671232876,21454.0,18366.0,21454.0,Detroit Pistons,Milwaukee Bucks,0,2.0,Wednesday,April,0,21454.0
1997-04-17 00:00:00,10,8,0.3970588235294117,0.6081081081081081,17505.0,16948.0,17505.0,Los Angeles Lakers,Sacramento Kings,0,2.0,Thursday,April,0,17505.0
1997-04-17 00:00:00,1,2,0.75,0.6625,19911.0,18479.0,19911.0,Utah Jazz,Golden State Warriors,0,4.0,Thursday,April,0,19911.0
1997-04-18 00:00:00,7,4,0.2753623188405797,0.6625,13813.0,18583.0,37058.0,San Antonio Spurs,Phoenix Suns,0,1.0,Friday,April,1,17599.0
1997-04-18 00:00:00,8,4,0.25,0.19117647058823528,16549.0,20496.0,21061.0,Philadelphia 76ers,Boston Celtics,0,0.0,Friday,April,1,15951.0
1997-04-18 00:00:00,1,2,0.4782608695652174,0.32857142857142857,16444.0,19511.0,20113.0,Minnesota Timberwolves,Milwaukee Bucks,0,3.0,Friday,April,0,19006.0
1997-04-18 00:00:00,4,2,0.6956521739130435,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Indiana Pacers,0,3.0,Friday,April,1,19763.0
1997-04-18 00:00:00,5,10,0.6666666666666666,0.6081081081081081,16285.0,13535.0,16285.0,Houston Rockets,Dallas Mavericks,0,4.0,Friday,April,1,16285.0
1997-04-18 00:00:00,1,4,0.6029411764705882,0.7123287671232876,21454.0,17599.0,21454.0,Detroit Pistons,Cleveland Cavaliers,0,2.0,Friday,April,0,21454.0
1997-04-18 00:00:00,2,1,0.3283582089552239,0.7,24042.0,24042.0,24042.0,Charlotte Hornets,Toronto Raptors,0,1.0,Friday,April,0,24042.0
1997-04-18 00:00:00,8,1,0.6617647058823529,0.328125,15283.0,19068.0,16144.0,Los Angeles Clippers,Los Angeles Lakers,0,4.0,Friday,April,1,16094.0
1997-04-19 00:00:00,5,5,0.2318840579710145,0.7246376811594203,15461.0,20041.0,18502.0,Dallas Mavericks,Denver Nuggets,0,1.0,Saturday,April,0,16183.0
1997-04-19 00:00:00,2,9,0.7,0.6829268292682927,23896.0,18487.0,24544.0,Chicago Bulls,New York Knicks,0,4.0,Saturday,April,1,24161.0
1997-04-19 00:00:00,4,2,0.2463768115942029,0.7179487179487181,16378.0,16389.0,16457.0,Atlanta Hawks,Philadelphia 76ers,0,0.0,Saturday,April,0,16457.0
1997-04-19 00:00:00,10,1,0.4057971014492754,0.5142857142857142,14944.0,15025.0,18748.0,Golden State Warriors,Sacramento Kings,0,3.0,Saturday,April,0,18388.0
1997-04-19 00:00:00,2,2,0.7536231884057971,0.6625,19911.0,16322.0,19911.0,Utah Jazz,Minnesota Timberwolves,0,4.0,Saturday,April,0,19911.0
1997-04-19 00:00:00,2,15,0.5507246376811594,0.6829268292682927,17248.0,18998.0,17248.0,Orlando Magic,Miami Heat,0,3.0,Saturday,April,1,17248.0
1997-04-20 00:00:00,10,4,0.2714285714285714,0.6625,17599.0,18759.0,37058.0,San Antonio Spurs,Houston Rockets,0,1.0,Sunday,April,1,23553.0
1997-04-20 00:00:00,2,8,0.3382352941176471,0.5714285714285714,15930.0,18624.0,18624.0,Boston Celtics,Toronto Raptors,0,2.0,Sunday,April,0,17820.0
1997-04-20 00:00:00,4,4,0.4714285714285714,0.6052631578947368,16264.0,15382.0,16760.0,Indiana Pacers,Detroit Pistons,0,2.0,Sunday,April,0,16705.0
1997-04-20 00:00:00,1,1,0.37142857142857133,0.3188405797101449,14652.0,14122.0,18717.0,Milwaukee Bucks,Charlotte Hornets,0,3.0,Sunday,April,0,14886.0
1997-04-20 00:00:00,8,2,0.6,0.6621621621621622,21448.0,15575.0,21567.0,Portland Trail Blazers,Los Angeles Lakers,0,4.0,Sunday,April,0,21538.0
1997-04-20 00:00:00,2,10,0.7571428571428571,0.5142857142857142,17317.0,17317.0,17317.0,Sacramento Kings,Utah Jazz,0,4.0,Sunday,April,0,17317.0
1997-04-24 00:00:00,1,2,0.7605633802816901,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Los Angeles Clippers,1,5.0,Thursday,April,0,19911.0
1997-04-24 00:00:00,1,2,0.7042253521126759,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Charlotte Hornets,1,4.0,Thursday,April,0,19763.0
1997-04-24 00:00:00,2,10,0.4647887323943662,0.6081081081081081,16285.0,12902.0,16285.0,Houston Rockets,Minnesota Timberwolves,1,2.0,Thursday,April,0,16285.0
1997-04-24 00:00:00,15,2,0.5428571428571428,0.4722222222222222,15200.0,14707.0,15200.0,Miami Heat,Orlando Magic,1,2.0,Thursday,April,1,15200.0
1997-04-25 00:00:00,2,8,0.5915492957746479,0.6081081081081081,17505.0,17505.0,17505.0,Los Angeles Lakers,Portland Trail Blazers,1,3.0,Friday,April,0,17505.0
1997-04-25 00:00:00,4,2,0.6,0.7179487179487181,16457.0,12744.0,16457.0,Atlanta Hawks,Detroit Pistons,1,2.0,Friday,April,0,15795.0
1997-04-26 00:00:00,2,10,0.4583333333333333,0.6081081081081081,16285.0,13338.0,16285.0,Houston Rockets,Minnesota Timberwolves,1,1.0,Saturday,April,0,16285.0
1997-04-26 00:00:00,1,2,0.7083333333333334,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Charlotte Hornets,1,5.0,Saturday,April,0,19763.0
1997-04-26 00:00:00,1,2,0.7638888888888888,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Los Angeles Clippers,1,5.0,Saturday,April,0,19911.0
1997-04-27 00:00:00,4,2,0.6056338028169014,0.7179487179487181,15795.0,16368.0,16457.0,Atlanta Hawks,Detroit Pistons,1,3.0,Sunday,April,0,16378.0
1997-04-27 00:00:00,2,8,0.5833333333333334,0.6081081081081081,17505.0,15000.0,17505.0,Los Angeles Lakers,Portland Trail Blazers,1,3.0,Sunday,April,0,17505.0
1997-04-27 00:00:00,15,2,0.5352112676056338,0.4722222222222222,15200.0,15008.0,15200.0,Miami Heat,Orlando Magic,1,1.0,Sunday,April,1,15200.0
1997-04-28 00:00:00,2,1,0.7123287671232876,0.7,24042.0,18229.0,24042.0,Charlotte Hornets,New York Knicks,1,5.0,Monday,April,0,24042.0
1997-04-28 00:00:00,2,1,0.7671232876712328,0.328125,16094.0,17151.0,16144.0,Los Angeles Clippers,Utah Jazz,1,5.0,Monday,April,0,11747.0
1997-04-29 00:00:00,2,15,0.5416666666666666,0.6829268292682927,17248.0,17199.0,17248.0,Orlando Magic,Miami Heat,1,1.0,Tuesday,April,1,17248.0
1997-04-29 00:00:00,2,4,0.6111111111111112,0.7123287671232876,21454.0,12237.0,21454.0,Detroit Pistons,Atlanta Hawks,1,3.0,Tuesday,April,0,20059.0
1997-04-29 00:00:00,10,2,0.4520547945205479,0.32857142857142857,19006.0,19107.0,20113.0,Minnesota Timberwolves,Houston Rockets,1,1.0,Tuesday,April,0,19006.0
1997-04-30 00:00:00,8,2,0.589041095890411,0.6621621621621622,21538.0,16638.0,21567.0,Portland Trail Blazers,Los Angeles Lakers,1,3.0,Wednesday,April,0,21538.0
1997-05-01 00:00:00,3,16,0.547945205479452,0.6829268292682927,17248.0,17959.0,17248.0,Orlando Magic,Miami Heat,1,2.0,Thursday,May,1,16555.0
1997-05-02 00:00:00,2,8,0.6027397260273972,0.7123287671232876,20059.0,22076.0,21454.0,Detroit Pistons,Atlanta Hawks,1,3.0,Friday,May,0,21454.0
1997-05-02 00:00:00,13,1,0.581081081081081,0.6621621621621622,21538.0,17018.0,21567.0,Portland Trail Blazers,Los Angeles Lakers,1,2.0,Friday,May,0,21538.0
1997-05-04 00:00:00,13,2,0.7702702702702703,0.6625,19911.0,19521.0,19911.0,Utah Jazz,Los Angeles Lakers,1,5.0,Sunday,May,0,19911.0
1997-05-04 00:00:00,16,3,0.5405405405405406,0.4722222222222222,15200.0,15008.0,15200.0,Miami Heat,Orlando Magic,1,2.0,Sunday,May,1,15200.0
1997-05-04 00:00:00,8,2,0.5945945945945946,0.7179487179487181,16378.0,16368.0,16457.0,Atlanta Hawks,Detroit Pistons,1,2.0,Sunday,May,0,16378.0
1997-05-06 00:00:00,2,9,0.8472222222222222,0.6829268292682927,24161.0,18676.0,24544.0,Chicago Bulls,Atlanta Hawks,1,2.0,Tuesday,May,0,24397.0
1997-05-06 00:00:00,13,2,0.7733333333333333,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Los Angeles Lakers,1,5.0,Tuesday,May,0,19911.0
1997-05-07 00:00:00,1,3,0.7162162162162162,0.4722222222222222,15200.0,15008.0,15200.0,Miami Heat,New York Knicks,1,5.0,Wednesday,May,1,14870.0
1997-05-08 00:00:00,2,9,0.8356164383561644,0.6829268292682927,24397.0,18676.0,24544.0,Chicago Bulls,Atlanta Hawks,1,2.0,Thursday,May,0,24544.0
1997-05-08 00:00:00,2,13,0.7631578947368421,0.6081081081081081,17505.0,11069.0,17505.0,Los Angeles Lakers,Utah Jazz,1,4.0,Thursday,May,0,17505.0
1997-05-09 00:00:00,1,3,0.7066666666666667,0.4722222222222222,14870.0,14792.0,15200.0,Miami Heat,New York Knicks,1,4.0,Friday,May,1,14870.0
1997-05-10 00:00:00,9,2,0.8378378378378378,0.7179487179487181,16378.0,14967.0,16457.0,Atlanta Hawks,Chicago Bulls,1,2.0,Saturday,May,0,16378.0
1997-05-10 00:00:00,2,13,0.7662337662337663,0.6081081081081081,17505.0,13783.0,17505.0,Los Angeles Lakers,Utah Jazz,1,4.0,Saturday,May,0,17505.0
1997-05-11 00:00:00,9,2,0.84,0.7179487179487181,16378.0,14596.0,16457.0,Atlanta Hawks,Chicago Bulls,1,3.0,Sunday,May,0,16378.0
1997-05-11 00:00:00,3,1,0.7105263157894737,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Miami Heat,1,4.0,Sunday,May,1,19763.0
1997-05-12 00:00:00,13,2,0.7692307692307693,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Los Angeles Lakers,1,4.0,Monday,May,0,19911.0
1997-05-12 00:00:00,3,1,0.7142857142857143,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Miami Heat,1,4.0,Monday,May,1,19763.0
1997-05-13 00:00:00,2,9,0.8421052631578947,0.6829268292682927,24544.0,18147.0,24544.0,Chicago Bulls,Atlanta Hawks,1,4.0,Tuesday,May,0,24544.0
1997-05-14 00:00:00,1,3,0.7051282051282052,0.4722222222222222,14870.0,15200.0,15200.0,Miami Heat,New York Knicks,1,3.0,Wednesday,May,1,14782.0
1997-05-16 00:00:00,3,1,0.6962025316455697,0.5641025641025641,19763.0,19763.0,19763.0,New York Knicks,Miami Heat,1,2.0,Friday,May,1,19763.0
1997-05-18 00:00:00,1,3,0.6875,0.4722222222222222,14782.0,14498.0,15200.0,Miami Heat,New York Knicks,1,2.0,Sunday,May,1,14870.0
1997-05-19 00:00:00,3,2,0.7721518987341772,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Houston Rockets,1,4.0,Monday,May,1,19911.0
1997-05-20 00:00:00,3,9,0.7228915662650602,0.6829268292682927,24544.0,18676.0,24544.0,Chicago Bulls,Miami Heat,1,3.0,Tuesday,May,1,24544.0
1997-05-21 00:00:00,3,2,0.775,0.6625,19911.0,19911.0,19911.0,Utah Jazz,Houston Rockets,1,4.0,Wednesday,May,1,19911.0
1997-05-22 00:00:00,3,9,0.7142857142857143,0.6829268292682927,24544.0,18676.0,24544.0,Chicago Bulls,Miami Heat,1,3.0,Thursday,May,1,24544.0
1997-05-23 00:00:00,2,3,0.7654320987654321,0.6081081081081081,16285.0,13605.0,16285.0,Houston Rockets,Utah Jazz,1,4.0,Friday,May,1,16285.0
1997-05-24 00:00:00,9,3,0.7058823529411765,0.4722222222222222,14870.0,14311.0,15200.0,Miami Heat,Chicago Bulls,1,2.0,Saturday,May,1,14720.0
1997-05-25 00:00:00,2,3,0.7560975609756098,0.6081081081081081,16285.0,10077.0,16285.0,Houston Rockets,Utah Jazz,1,3.0,Sunday,May,1,16285.0
1997-05-26 00:00:00,9,3,0.7093023255813954,0.4722222222222222,14720.0,15200.0,15200.0,Miami Heat,Chicago Bulls,1,2.0,Monday,May,1,14720.0
1997-05-27 00:00:00,3,2,0.7590361445783133,0.6625,19911.0,18306.0,19911.0,Utah Jazz,Houston Rockets,1,3.0,Tuesday,May,1,19911.0
1997-05-28 00:00:00,3,9,0.7011494252873564,0.6829268292682927,24544.0,18241.0,24544.0,Chicago Bulls,Miami Heat,1,1.0,Wednesday,May,1,24544.0
